ACID|ENTITY_CRE_FLG|DEL_FLG|CHRGE_OFF_DATE|CHRGE_OFF_PRINCIPAL|PENDING_INTEREST|PRINCIPAL_RECOVERY|INTEREST_RECOVERY|DATE_NON_ACCRUE|INT_SUSPENSE_AMT|PENAL_INT_SUSPENSE_AMT|LCHG_USER_ID|LCHG_TIME|RCRE_USER_ID|RCRE_TIME|TS_CNT|REASON_CODE|ACCRUED_INT_RECOVERY|WAIVED_ACCRUED_AMT|COLLATERAL_VALUE|CHARGE_OFF_TYPE|MODE_OF_OPER|PROVISION_AMT|DEFERRED_INT_AMT|HLDY_PERD_INT_AMT|EMICAP_DEFERRED_INT|CHRGOFF_NONPASTDUE_FLG|BANK_ID|ACCRUED_PENAL_INT_RECOVERY|PENAL_INT_RECOVERY|COLL_INT_RECOVERY|COLL_PENAL_INT_RECOVERY
014010432|Y|N||0|0|0|0|2019-06-24 00:00:00.0|5,016.09|0|C10102|2019-08-23 03:37:32.0|04907|2019-06-24 19:27:48.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014013810|Y|N||0|0|0|0|2019-06-24 00:00:00.0|3,936.65|0|C10102|2019-08-23 03:34:30.0|04907|2019-06-24 19:27:57.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014017326|Y|N||0|0|0|0|2019-06-24 00:00:00.0|50,893.9|0|C10102|2019-08-23 03:33:01.0|04907|2019-06-24 19:28:07.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014012778|Y|N||0|0|0|0|2019-06-24 00:00:00.0|12|0|C10102|2019-08-23 03:34:00.0|04907|2019-06-24 19:28:16.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014012910|Y|N||0|0|0|0|2019-06-24 00:00:00.0|2,392.86|0|C10102|2019-08-23 03:34:30.0|04907|2019-06-24 19:28:24.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014017951|Y|N||0|0|0|0|2019-06-24 00:00:00.0|20,800.24|0|C10102|2019-08-23 03:32:41.0|04907|2019-06-24 19:28:32.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014095899|Y|N||0|0|0|0|2019-06-24 00:00:00.0|118,758.86|0|C10102|2019-08-23 03:33:01.0|04907|2019-06-24 19:28:40.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014091921|Y|N||0|0|0|0|2019-06-24 00:00:00.0|1,099.92|0|C10102|2019-08-23 03:33:09.0|04907|2019-06-24 19:28:47.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014096219|Y|N||0|0|0|0|2019-06-24 00:00:00.0|38,568.7|0|C10102|2019-08-23 03:34:21.0|04907|2019-06-24 19:28:56.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014094844|Y|N||0|0|0|0|2019-06-24 00:00:00.0|48,722.97|0|C10102|2019-08-23 03:37:54.0|04907|2019-06-24 19:29:04.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014094800|Y|N||0|0|0|0|2019-06-24 00:00:00.0|43,989.63|0|C10102|2019-08-23 03:35:17.0|04907|2019-06-24 19:29:12.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014095903|Y|N||0|0|0|0|2019-06-24 00:00:00.0|17,468.51|0|C10102|2019-08-23 03:33:09.0|04907|2019-06-24 19:29:21.0|64||0|0|0|||0|0|0|0||01|0|0|9,870|4,345
014094916|Y|N||0|0|0|0|2019-06-24 00:00:00.0|150,696.57|0|C10102|2019-08-23 03:35:15.0|04907|2019-06-24 19:29:30.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014116095|Y|N||0|0|0|0|2019-06-24 00:00:00.0|556.43|0|C10102|2019-08-23 03:35:39.0|04907|2019-06-24 19:29:39.0|61||0|0|0|||0|0|0|0||01|0|0|76|113
014005846|Y|N||0|0|0|0|2019-06-24 00:00:00.0|266,396.07|0|C10102|2019-08-23 03:32:48.0|04907|2019-06-24 19:29:50.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014122986|Y|N||0|0|0|0|2019-06-24 00:00:00.0|22,248.03|0|C10102|2019-08-23 03:33:18.0|04907|2019-06-24 19:30:02.0|61||0|0|0|||0|0|0|0||01|0|0|3,609|384
013973892|Y|N||0|0|0|0|2019-06-24 00:00:00.0|67,324.82|0|C10102|2019-08-23 03:34:20.0|04907|2019-06-24 19:30:15.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014125497|Y|N||0|0|0|0|2019-06-24 00:00:00.0|45,025.37|0|C10102|2019-08-23 03:34:24.0|04907|2019-06-24 19:30:26.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
014125911|Y|N||0|0|0|0|2019-06-24 00:00:00.0|2,233.71|0|C10102|2019-08-23 03:34:30.0|04907|2019-06-24 19:30:37.0|60||0|0|0|||0|0|0|0||01|0|0|0|0
013897590|Y|N|2019-05-30 00:00:00.0|147,574|6,094|147,574|0|2019-05-30 00:00:00.0|6,094|0.2|15135|2019-05-30 17:31:43.0|12479|2019-05-30 11:14:51.0|5|2|0|0|0|F|C|0|0|0|0||01|0|0|0|0
014663768|Y|N||0|0|0|0|2019-05-21 00:00:00.0|190.33|0|C10102|2019-08-23 03:32:46.0|04907|2019-05-21 19:15:34.0|95||0|0|0|||0|0|0|0||01|0|0|644|100
014671417|Y|N||0|0|0|0|2019-05-21 00:00:00.0|1,599.88|0|C10102|2019-08-23 03:32:46.0|04907|2019-05-21 19:15:40.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014675605|Y|N||0|0|0|0|2019-05-21 00:00:00.0|647.01|0|C10102|2019-08-23 03:32:46.0|04907|2019-05-21 19:15:46.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014676824|Y|N||0|0|0|0|2019-05-21 00:00:00.0|4,656.24|0|C10102|2019-08-23 03:32:47.0|04907|2019-05-21 19:15:53.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014675060|Y|N||0|0|0|0|2019-05-21 00:00:00.0|22,888.52|0|C10102|2019-08-23 03:32:26.0|04907|2019-05-21 19:15:59.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014681393|Y|N||0|0|0|0|2019-05-21 00:00:00.0|960.66|0|C10102|2019-08-23 03:32:47.0|04907|2019-05-21 19:16:06.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014681391|Y|N||0|0|0|0|2019-05-21 00:00:00.0|5,255.75|0|C10102|2019-08-23 03:32:47.0|04907|2019-05-21 19:16:12.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014681163|Y|N||0|0|0|0|2019-05-21 00:00:00.0|28,222.84|0|C10102|2019-08-23 03:33:29.0|04907|2019-05-21 19:16:19.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014684149|Y|N||0|0|0|0|2019-05-21 00:00:00.0|5,941.02|0|C10102|2019-08-23 03:32:47.0|04907|2019-05-21 19:16:26.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014686487|Y|N||0|0|0|0|2019-05-21 00:00:00.0|0|-0.22|11536|2019-06-13 11:53:12.0|04907|2019-05-21 19:16:32.0|26||0|0|0|||0|0|0|0||01|0|0|1,028|47
014686306|Y|N||0|0|0|0|2019-05-21 00:00:00.0|23,496.73|0|C10102|2019-08-23 03:32:26.0|04907|2019-05-21 19:16:39.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014687469|Y|N||0|0|0|0|2019-05-21 00:00:00.0|1,024.49|0|C10102|2019-08-23 03:32:48.0|04907|2019-05-21 19:16:46.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014687470|Y|N||0|0|0|0|2019-05-21 00:00:00.0|3,709.23|0|C10102|2019-08-23 03:32:48.0|04907|2019-05-21 19:16:52.0|96||0|0|0|||0|0|0|0||01|0|0|2,689|46
014688882|Y|N||0|0|0|0|2019-05-21 00:00:00.0|32,139.83|0|C10102|2019-08-23 03:33:18.0|04907|2019-05-21 19:16:58.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014689602|Y|N||0|0|0|0|2019-05-21 00:00:00.0|24,106.93|0|C10102|2019-08-23 03:33:47.0|04907|2019-05-21 19:17:04.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014690131|Y|N||0|0|0|0|2019-05-21 00:00:00.0|46,186.77|0|C10102|2019-08-23 03:32:23.0|04907|2019-05-21 19:17:10.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014688955|Y|N||0|0|0|0|2019-05-21 00:00:00.0|63,137.36|0|C10102|2019-08-23 03:36:02.0|04907|2019-05-21 19:17:16.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014692473|Y|N||0|0|0|0|2019-05-21 00:00:00.0|4,580.17|0|C10102|2019-08-23 03:32:49.0|04907|2019-05-21 19:17:21.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014693762|Y|N||0|0|0|0|2019-05-21 00:00:00.0|19,588.63|0|C10102|2019-08-23 03:33:29.0|04907|2019-05-21 19:17:27.0|95||0|0|0|||0|0|0|0||01|0|0|1,756|859
014695968|Y|N||0|0|0|0|2019-05-21 00:00:00.0|0|0.06|10379|2019-07-30 10:19:49.0|04907|2019-05-21 19:17:33.0|77||0|0|0|||0|0|0|0||01|0|0|214,513|0
014696784|Y|N||0|0|0|0|2019-05-21 00:00:00.0|3,810.29|0|C10102|2019-08-23 03:33:07.0|04907|2019-05-21 19:17:39.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014695327|Y|N||0|0|0|0|2019-05-21 00:00:00.0|1,867.53|0|C10102|2019-08-23 03:33:06.0|04907|2019-05-21 19:17:46.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014696795|Y|N||0|0|0|0|2019-05-21 00:00:00.0|1,991.49|0|C10102|2019-08-23 03:33:07.0|04907|2019-05-21 19:17:53.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014696794|Y|N||0|0|0|0|2019-05-21 00:00:00.0|3,156.76|0|C10102|2019-08-23 03:33:07.0|04907|2019-05-21 19:17:59.0|98||0|0|0|||0|0|0|0||01|0|0|2,983|87
014696817|Y|N||0|0|0|0|2019-05-21 00:00:00.0|1,698.18|0|C10102|2019-08-23 03:33:07.0|04907|2019-05-21 19:18:06.0|95||0|0|0|||0|0|0|0||01|0|0|2,897|65
014695355|Y|N||0|0|0|0|2019-05-21 00:00:00.0|1,106.04|0|C10102|2019-08-23 03:33:06.0|04907|2019-05-21 19:18:13.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014696289|Y|N||0|0|0|0|2019-05-21 00:00:00.0|19,092.79|0|C10102|2019-08-23 03:32:50.0|04907|2019-05-21 19:18:19.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014709391|Y|N||0|0|0|0|2019-05-21 00:00:00.0|45,717.12|0|C10102|2019-08-23 03:34:10.0|04907|2019-05-21 19:18:25.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014709584|Y|N||0|0|0|0|2019-05-21 00:00:00.0|26,659.81|0|C10102|2019-08-23 03:33:21.0|04907|2019-05-21 19:18:32.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014717923|Y|N||0|0|0|0|2019-05-21 00:00:00.0|1,603.17|0|C10102|2019-08-23 03:33:08.0|04907|2019-05-21 19:18:39.0|95||0|0|0|||0|0|0|0||01|0|0|298|54
014720246|Y|N||0|0|0|0|2019-05-21 00:00:00.0|5,776.85|0|C10102|2019-08-23 03:33:09.0|04907|2019-05-21 19:18:45.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014726619|Y|N||0|0|0|0|2019-05-21 00:00:00.0|180,540.6|0|C10102|2019-08-23 03:33:06.0|04907|2019-05-21 19:18:51.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014727509|Y|N||0|0|0|0|2019-05-21 00:00:00.0|7,880.78|0|C10102|2019-08-23 03:33:25.0|04907|2019-05-21 19:18:58.0|95||0|0|0|||0|0|0|0||01|0|0|1,089|76
014729046|Y|N||0|0|0|0|2019-05-21 00:00:00.0|48,663.5|0|C10102|2019-08-23 03:33:48.0|04907|2019-05-21 19:19:05.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014731990|Y|N||0|0|0|0|2019-05-21 00:00:00.0|45,132.52|0|C10102|2019-08-23 03:38:13.0|04907|2019-05-21 19:19:12.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014732308|Y|N||0|0|0|0|2019-05-21 00:00:00.0|21,152.24|0|C10102|2019-08-23 03:34:33.0|04907|2019-05-21 19:19:19.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014732373|Y|N||0|0|0|0|2019-05-21 00:00:00.0|45,141.66|0|C10102|2019-08-23 03:33:06.0|04907|2019-05-21 19:19:25.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014731684|Y|N||0|0|0|0|2019-05-21 00:00:00.0|28,032.45|0|C10102|2019-08-23 03:34:10.0|04907|2019-05-21 19:19:32.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014732267|Y|N||0|0|0|0|2019-05-21 00:00:00.0|17,825.01|0|C10102|2019-08-23 03:34:13.0|04907|2019-05-21 19:19:40.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014734970|Y|N||0|0|0|0|2019-05-21 00:00:00.0|49,676.03|0|C10102|2019-08-23 03:34:09.0|04907|2019-05-21 19:19:47.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014734891|Y|N||0|0|0|0|2019-05-21 00:00:00.0|6,087.84|0|C10102|2019-08-23 03:33:26.0|04907|2019-05-21 19:19:53.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014846703|Y|N||0|0|0|0|2019-05-21 00:00:00.0|3,004.57|0|C10102|2019-08-23 03:34:16.0|04907|2019-05-21 19:20:00.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014801097|Y|N||0|0|0|0|2019-05-21 00:00:00.0|23,423.16|0|C10102|2019-08-23 03:33:29.0|04907|2019-05-21 19:20:07.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014755364|Y|N||0|0|0|0|2019-05-21 00:00:00.0|26,497.22|0|C10102|2019-08-23 03:33:18.0|04907|2019-05-21 19:20:14.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014801152|Y|N||0|0|0|0|2019-05-21 00:00:00.0|9,340.95|0|C10102|2019-08-23 03:34:59.0|04907|2019-05-21 19:20:21.0|98||0|0|0|||0|0|0|0||01|0|0|2,650|338
014760537|Y|N||0|0|0|0|2019-05-21 00:00:00.0|4,832.4|0|C10102|2019-08-23 03:33:28.0|04907|2019-05-21 19:20:28.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014801168|Y|N||0|0|0|0|2019-05-21 00:00:00.0|9,632.32|0|C10102|2019-08-23 03:33:29.0|04907|2019-05-21 19:20:35.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014756861|Y|N||0|0|0|0|2019-05-21 00:00:00.0|9,296.13|0|C10102|2019-08-23 03:33:45.0|04907|2019-05-21 19:20:43.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014799624|Y|N||0|0|0|0|2019-05-21 00:00:00.0|2,393.24|0|C10102|2019-08-23 03:33:43.0|04907|2019-05-21 19:20:51.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
015030894|Y|N||0|0|0|0|2019-05-21 00:00:00.0|44,168.45|0|C10102|2019-08-23 03:36:03.0|04907|2019-05-21 19:20:59.0|97||0|0|0|||0|0|0|0||01|0|0|12,409|325
014806396|Y|N||0|0|0|0|2019-05-21 00:00:00.0|3,338.62|0|C10102|2019-08-23 03:33:44.0|04907|2019-05-21 19:21:06.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
014912109|Y|N||0|0|0|0|2019-05-21 00:00:00.0|13,003.19|0|C10102|2019-08-23 03:35:05.0|04907|2019-05-21 19:21:14.0|97||0|0|0|||0|0|0|0||01|0|0|3,730|1,129
014814481|Y|N||0|0|0|0|2019-05-21 00:00:00.0|0|0|00654|2019-06-12 13:32:42.0|04907|2019-05-21 19:21:20.0|26||0|0|0|||0|0|0|0||01|0|0|6,066|2,216
014814498|Y|N||0|0|0|0|2019-05-21 00:00:00.0|7,543.73|0|C10102|2019-08-23 03:33:45.0|04907|2019-05-21 19:21:26.0|95||0|0|0|||0|0|0|0||01|0|0|790|249
014818508|Y|N||0|0|0|0|2019-05-21 00:00:00.0|4,882.43|0|C10102|2019-08-23 03:33:45.0|04907|2019-05-21 19:21:32.0|95||0|0|0|||0|0|0|0||01|0|0|124|634
014820032|Y|N||0|0|0|0|2019-05-21 00:00:00.0|7,452.34|0|C10102|2019-08-23 03:33:45.0|04907|2019-05-21 19:21:38.0|94||0|0|0|||0|0|0|0||01|0|0|0|0
013496166|Y|N||0|0|0|0|2019-06-05 00:00:00.0|0|0|15135|2019-06-05 20:54:26.0|12479|2019-06-05 20:46:22.0|2||0|0|0|||0|0|0|0||01|0|0|131|0
014646986|Y|N|2019-08-22 00:00:00.0|196,224|7,279|196,224|0|2019-08-22 00:00:00.0|7,279|-0.29|10379|2019-08-22 16:36:40.0|12479|2019-08-22 14:33:13.0|5|2|0|0|0|F|C|0|0|0|0||01|0|0|0|0
014426292|Y|N||0|0|0|0|2019-07-10 00:00:00.0|14,671.29|0|C10102|2019-08-23 03:33:53.0|04907|2019-07-10 20:59:00.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014427943|Y|N||0|0|0|0|2019-07-10 00:00:00.0|25,186.15|0|C10102|2019-08-23 03:34:34.0|04907|2019-07-10 20:59:08.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014428186|Y|N||0|0|0|0|2019-07-10 00:00:00.0|23,278.84|0|C10102|2019-08-23 03:34:41.0|04907|2019-07-10 20:59:16.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014426159|Y|N||0|0|0|0|2019-07-10 00:00:00.0|0|0|13711|2019-07-30 12:51:16.0|04907|2019-07-10 20:59:26.0|23||0|0|0|||0|0|0|0||01|0|0|62|7
014430945|Y|N||0|0|0|0|2019-07-10 00:00:00.0|0|-0.26|C5121|2019-08-01 05:20:03.0|04907|2019-07-10 20:59:43.0|26||0|0|0|||0|0|0|0||01|0|0|31|31
014432578|Y|N||0|0|0|0|2019-07-10 00:00:00.0|1,690.37|0|C10102|2019-08-23 03:34:04.0|04907|2019-07-10 20:59:53.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014435197|Y|N||0|0|0|0|2019-07-10 00:00:00.0|95,171.34|0|C10102|2019-08-23 03:32:31.0|04907|2019-07-10 21:00:08.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014434824|Y|N||0|0|0|0|2019-07-10 00:00:00.0|55,765.13|0|C10102|2019-08-23 03:33:17.0|04907|2019-07-10 21:00:28.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014486603|Y|N||0|0|0|0|2019-07-10 00:00:00.0|364,916.92|0|C10102|2019-08-23 03:35:23.0|04907|2019-07-10 21:00:36.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014447367|Y|N||0|0|0|0|2019-07-10 00:00:00.0|590.92|0|C10102|2019-08-23 03:34:05.0|04907|2019-07-10 21:00:46.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014454634|Y|N||0|0|0|0|2019-07-10 00:00:00.0|1,693.16|0|C10102|2019-08-23 03:33:53.0|04907|2019-07-10 21:00:54.0|45||0|0|0|||0|0|0|0||01|0|0|58|180
014457728|Y|N||0|0|0|0|2019-07-10 00:00:00.0|32,756.97|0|C10102|2019-08-23 03:34:34.0|04907|2019-07-10 21:01:01.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014456997|Y|N||0|0|0|0|2019-07-10 00:00:00.0|193.31|0|C10102|2019-08-23 03:34:18.0|04907|2019-07-10 21:01:09.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014457015|Y|N||0|0|0|0|2019-07-10 00:00:00.0|3,866.32|0|C10102|2019-08-23 03:34:18.0|04907|2019-07-10 21:01:17.0|46||0|0|0|||0|0|0|0||01|0|0|1,602|157
014462889|Y|N||0|0|0|0|2019-07-10 00:00:00.0|27,338.67|0|C10102|2019-08-23 03:34:34.0|04907|2019-07-10 21:01:25.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014462639|Y|N||0|0|0|0|2019-07-10 00:00:00.0|2,528.37|0|C10102|2019-08-23 03:34:18.0|04907|2019-07-10 21:01:33.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014462672|Y|N||0|0|0|0|2019-07-10 00:00:00.0|2,655.63|0|C10102|2019-08-23 03:34:18.0|04907|2019-07-10 21:01:40.0|45||0|0|0|||0|0|0|0||01|0|0|336|127
014466420|Y|N||0|0|0|0|2019-07-10 00:00:00.0|17,368.1|0|C10102|2019-08-23 03:33:31.0|04907|2019-07-10 21:01:49.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014464454|Y|N||0|0|0|0|2019-07-10 00:00:00.0|27,354.33|0|C10102|2019-08-23 03:34:40.0|04907|2019-07-10 21:01:56.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014472048|Y|N||0|0|0|0|2019-07-10 00:00:00.0|56,209.69|0|C10102|2019-08-23 03:33:29.0|04907|2019-07-10 21:02:05.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014475808|Y|N||0|0|0|0|2019-07-10 00:00:00.0|9,203.15|0|C10102|2019-08-23 03:33:29.0|04907|2019-07-10 21:02:16.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014475939|Y|N||0|0|0|0|2019-07-10 00:00:00.0|30,704.9|0|C10102|2019-08-23 03:34:48.0|04907|2019-07-10 21:02:28.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014476461|Y|N||0|0|0|0|2019-07-10 00:00:00.0|18,891.59|0|C10102|2019-08-23 03:34:21.0|04907|2019-07-10 21:02:39.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
015139561|Y|N||0|0|0|0|2019-07-10 00:00:00.0|27,801.57|0|C10102|2019-08-23 03:35:03.0|04907|2019-07-10 21:02:53.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014474198|Y|N||0|0|0|0|2019-07-10 00:00:00.0|14,452.11|0|C10102|2019-08-23 03:32:19.0|04907|2019-07-10 21:03:00.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014475020|Y|N||0|0|0|0|2019-07-10 00:00:00.0|9,895.58|0|C10102|2019-08-23 03:34:26.0|04907|2019-07-10 21:03:07.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014476416|Y|N||0|0|0|0|2019-07-10 00:00:00.0|17,073.52|0|C10102|2019-08-23 03:32:28.0|04907|2019-07-10 21:03:14.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014478696|Y|N||0|0|0|0|2019-07-10 00:00:00.0|14,634.85|0|C10102|2019-08-23 03:35:06.0|04907|2019-07-10 21:03:21.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014477941|Y|N||0|0|0|0|2019-07-10 00:00:00.0|2,202.32|0|C10102|2019-08-23 03:34:18.0|04907|2019-07-10 21:03:27.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014484737|Y|N||0|0|0|0|2019-07-10 00:00:00.0|102,229.1|0|C10102|2019-08-23 03:34:16.0|04907|2019-07-10 21:03:34.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014483679|Y|N||0|0|0|0|2019-07-10 00:00:00.0|21,370.13|0|C10102|2019-08-23 03:35:06.0|04907|2019-07-10 21:03:41.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014488642|Y|N||0|0|0|0|2019-07-10 00:00:00.0|791.81|0|C10102|2019-08-23 03:34:30.0|04907|2019-07-10 21:03:48.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014484931|Y|N||0|0|0|0|2019-07-10 00:00:00.0|282,896.4|0|C10102|2019-08-23 03:32:50.0|04907|2019-07-10 21:03:54.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014484867|Y|N||0|0|0|0|2019-07-10 00:00:00.0|3,159.95|0|C10102|2019-08-23 03:34:30.0|04907|2019-07-10 21:04:01.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014484868|Y|N||0|0|0|0|2019-07-10 00:00:00.0|3,780.68|0|C10102|2019-08-23 03:34:30.0|04907|2019-07-10 21:04:08.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014850747|Y|N||0|0|0|0|2019-07-10 00:00:00.0|7,872.87|0|C10102|2019-08-23 03:33:46.0|04907|2019-07-10 21:04:15.0|45||0|0|0|||0|0|0|0||01|0|0|651|931
014490864|Y|N||0|0|0|0|2019-07-10 00:00:00.0|136,148.92|0|C10102|2019-08-23 03:32:31.0|04907|2019-07-10 21:04:22.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014492489|Y|N||0|0|0|0|2019-07-10 00:00:00.0|33,457.3|0|C10102|2019-08-23 03:33:54.0|04907|2019-07-10 21:04:34.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014556471|Y|N||0|0|0|0|2019-07-10 00:00:00.0|2,975.18|0|C10102|2019-08-23 03:34:53.0|04907|2019-07-10 21:04:47.0|45||0|0|0|||0|0|0|0||01|0|0|0|50
014499838|Y|N||0|0|0|0|2019-07-10 00:00:00.0|7,988.95|0|C10102|2019-08-23 03:33:55.0|04907|2019-07-10 21:05:00.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014499831|Y|N||0|0|0|0|2019-07-10 00:00:00.0|2,993.98|0|C10102|2019-08-23 03:33:54.0|04907|2019-07-10 21:05:09.0|45||0|0|0|||0|0|0|0||01|0|0|4,472|145
014503849|Y|N||0|0|0|0|2019-07-10 00:00:00.0|12,342.04|0|C10102|2019-08-23 03:34:00.0|04907|2019-07-10 21:05:16.0|45||0|0|0|||0|0|0|0||01|0|0|3,025|322
014503783|Y|N||0|0|0|0|2019-07-10 00:00:00.0|3,641.03|0|C10102|2019-08-23 03:34:31.0|04907|2019-07-10 21:05:23.0|45||0|0|0|||0|0|0|0||01|0|0|495|150
014514121|Y|N||0|0|0|0|2019-07-10 00:00:00.0|134,946.59|0|C10102|2019-08-23 03:32:47.0|04907|2019-07-10 21:05:29.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014641641|Y|N||0|0|0|0|2019-07-10 00:00:00.0|24,931.79|0|C10102|2019-08-23 03:34:54.0|04907|2019-07-10 21:05:36.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014515212|Y|N||0|0|0|0|2019-07-10 00:00:00.0|3,455.82|0|C10102|2019-08-23 03:34:48.0|04907|2019-07-10 21:05:43.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014519581|Y|N||0|0|0|0|2019-07-10 00:00:00.0|21,018.73|0|C10102|2019-08-23 03:32:58.0|04907|2019-07-10 21:05:50.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014517469|Y|N||0|0|0|0|2019-07-10 00:00:00.0|52,086.84|0|C10102|2019-08-23 03:33:33.0|04907|2019-07-10 21:05:57.0|45||0|0|0|||0|0|0|0||01|0|0|6,447|2,376
014518221|Y|N||0|0|0|0|2019-07-10 00:00:00.0|5,441.31|0|C10102|2019-08-23 03:34:42.0|04907|2019-07-10 21:06:05.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014524081|Y|N||0|0|0|0|2019-07-10 00:00:00.0|13,664.51|0|C10102|2019-08-23 03:33:29.0|04907|2019-07-10 21:06:13.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
014524719|Y|N||0|0|0|0|2019-07-10 00:00:00.0|44,491.77|0|C10102|2019-08-23 03:32:58.0|04907|2019-07-10 21:06:20.0|44||0|0|0|||0|0|0|0||01|0|0|0|0
